	Cohort	Condition	Hemisphere	Subregion	Coordinates	Map ID	Weight 1	Weight 2	Mean 1	Mean 2	Variance 1	Variance 2	CV 1	CV 2	Index	$\Delta$ Mean	$\Delta$ Weight
983	021621	TacWT	Left	S1HL	W4_2.1	36	0.7876130474255701	0.21238695257424275	38.12817915103152	60.09874648676879	51.25763502737369	220.70691059508243	0.18777303098745368	0.2471966335716492	983	21.97056733573727	-0.5752260948513274
984	021621	TacWT	Left	S1HL	W5_1.1	36	0.7627011735272625	0.23729882647256756	31.471303832993335	48.45346811453292	52.365295600434685	225.02215400718867	0.2299360380670978	0.30959060377827013	984	16.982164281539582	-0.5254023470546949
985	021621	TacWT	Left	S1HL	W5_1.2	37	0.6743376800075962	0.32566231999244916	28.336013127653562	44.577234349920644	40.49056512324532	173.4922691488332	0.22456298579867173	0.29547921942754296	985	16.241221222267082	-0.34867536001514704
986	021621	TacWT	Left	S1HL	W5_2.2	37	0.582538250691369	0.4174617493085441	44.217608251102654	64.622990344162	97.72636821669346	204.06933876946772	0.22356850980297918	0.22105575612068115	986	20.40538209305935	-0.16507650138282493
987	021621	TacWT	Left	S1HL	W5_2.3	37	0.706725699406422	0.29327430059370413	36.62112400392963	55.52444812686131	63.76252627842371	224.26133105674901	0.21804748805449242	0.26970745257747325	987	18.90332412293168	-0.4134513988127179
988	021621	TacWT	Left	S1HL	W5_1.3	38	0.7101387270732668	0.2898612729268429	24.46776835695772	43.995863360007434	45.26177948053565	208.51392412528716	0.2749612236925725	0.32821293004324764	988	19.528095003049714	-0.42027745414642387
989	021621	TacWT	Left	S1HL	W5_2.1	39	0.6463719379956819	0.3536280620043407	36.01029433374922	65.09225572156922	82.13597048273266	298.60395000301514	0.25167496989595506	0.2654718352907348	989	29.081961387819995	-0.2927438759913412
990	021621	TacWT	Left	S1HL	W6_1.1	39	0.687138718646598	0.3128612813534928	39.78034773867075	69.31316032896379	102.51562997571011	346.465979275289	0.2545226681332274	0.26854347046803145	990	29.53281259029304	-0.37427743729310525
991	021621	TacWT	Left	S1HL	W6_1.3	40	0.7709997136424178	0.2290002863574954	34.20040948551009	65.0068930375674	81.22170313266348	307.08004971969416	0.26351463505151396	0.26956679268346034	991	30.8064835520573	-0.5419994272849225
992	021621	TacWT	Left	S1HL	W9_1.1	40	0.7038126901225349	0.29618730987738734	45.397741678961225	78.27091317199248	140.20064099364043	408.08203805371284	0.2608199157524826	0.2580912844940906	992	32.87317149303125	-0.40762538024514755
993	021621	TacWT	Right	S1HL	W3_1.2	29	0.45712784117469	0.5428721588253168	31.719579250504314	49.91488194513161	96.93371326777843	205.74693942334787	0.3103916338221097	0.28736683416693554	993	18.195302694627298	0.08574431765062679
994	021621	TacWT	Right	S1HL	W3_2.2	30	0.5443101826389548	0.45568981736100983	26.587750597861042	42.8414021847881	53.89371543894792	141.9663369904243	0.2761133887949552	0.27811794497747777	994	16.25365158692706	-0.08862036527794498
995	021621	TacWT	Right	S1HL	W9_1.2	30	0.3602518700120347	0.6397481299879854	28.026775225790388	45.22194857904849	16.835895636926242	120.79527315851777	0.1464013164612941	0.24303884817552904	995	17.1951733532581	0.2794962599759507
996	021621	TacWT	Right	S1HL	W4_1.1	32	0.3692796773452828	0.630720322654689	25.204093601858695	40.46253712862694	13.923638715070677	126.29147992066333	0.14804893551505513	0.2777371120365453	996	15.258443526768247	0.26144064530940625
997	021621	TacWT	Right	S1HL	W4_2.3	33	0.7003769409032088	0.29962305909667836	27.29073398963539	46.58419555464151	59.178946741351965	195.06977491425513	0.28188268488608326	0.2998170945473087	997	19.29346156500612	-0.40075388180653043
998	021621	TacWT	Right	S1HL	W4_1.2	34	0.6737464936104308	0.326253506389556	34.90691478251418	52.02961857972823	69.72396376882668	173.27599056806932	0.23921013078333392	0.2529988534113812	998	17.12270379721405	-0.3474929872208748
999	021621	TacWT	Right	S1HL	W5_1.1	36	0.7515569715171092	0.24844302848294875	33.88415749403553	56.63257599227397	86.94968579959031	267.4815876614469	0.2751929582554148	0.2887889885977849	999	22.748418498238443	-0.5031139430341605
1000	021621	TacWT	Right	S1HL	W5_2.3	36	0.5596037221082373	0.4403962778917411	30.301719516325154	53.09144545250365	60.230842572781036	220.944945588472	0.2561192346681515	0.2799738606672582	1000	22.789725936178495	-0.1192074442164962
1001	021621	TacWT	Right	S1HL	W5_2.2	37	0.4826761839049072	0.5173238160950744	40.79267416516637	65.87662875813449	68.84358529167837	155.16703509697183	0.20339935127854006	0.18908991424455698	1001	25.08395459296812	0.0346476321901672
1002	021621	TacWT	Right	S1HL	W6_1.1	39	0.5612924778392457	0.43870752216071235	34.39928717148907	62.02597623065829	69.50308472933213	362.88667760940746	0.24235534202854858	0.3071226906415888	1002	27.626689059169216	-0.12258495567853339
1003	021621	TacWT	Right	S1HL	W9_1.1	39	0.7269121841953502	0.2730878158048314	39.25273069394955	72.24992526216607	147.19191917426718	445.8954931505964	0.30908085807679625	0.29226656759836467	1003	32.99719456821652	-0.4538243683905188
1004	021621	TacWT	Right	S1HL	W6_1.3	40	0.8108295526216674	0.18917044737831246	31.368668342920603	58.23995555462632	64.58673032029186	381.225427956505	0.2561979008547371	0.3352508560168398	1004	26.871287211705717	-0.621659105243355
1005	021621	TacWT	Right	S1HL	W6_1.2	41	0.7220064230544849	0.27799357694563603	39.74139199391329	67.2909211813647	106.66020718744214	285.7949722067848	0.2598711909371575	0.25122960672747785	1005	27.549529187451405	-0.4440128461088489
1006	021621	TacWT	Left	S1BF	W3_1.2	29	0.34791560031891655	0.6520843996809889	33.939076230818266	73.03350167129739	51.6045783988356	408.617195667176	0.2116625869665436	0.27678094997503544	1006	39.09442544047912	0.3041687993620723
1007	021621	TacWT	Left	S1BF	W4_2.3	29	0.3389151319556522	0.6610848680443969	26.667329470401643	63.09560462717791	30.950198563328453	483.70502644244	0.20861819967153228	0.34857095298039653	1007	36.428275156776266	0.3221697360887447
1008	021621	TacWT	Left	S1BF	W3_2.2	30	0.38751576249115244	0.6124842375088986	28.349668141766728	68.14528369515237	31.560023198653937	385.22663685328854	0.19816213716213377	0.28801980413295747	1008	39.795615553385645	0.22496847501774614
1009	021621	TacWT	Left	S1BF	W9_1.2	30	0.3773237194470374	0.6226762805528416	34.76498488487178	75.36074870428484	43.30232047265221	505.7960146451786	0.18928384092078565	0.2984300124463606	1009	40.595763819413065	0.24535256110580422
1010	021621	TacWT	Left	S1BF	W4_1.1	32	0.34358237260019203	0.6564176273998469	29.232159429535734	65.28215537528945	26.50066987332025	377.9158612040383	0.17610331341890337	0.2977851764651067	1010	36.049995945753714	0.31283525479965485
1011	021621	TacWT	Left	S1BF	W4_1.3	32	0.3232150993446499	0.6767849006554044	30.963396402430455	66.05282075434063	29.79619893252398	355.7174533914229	0.17629168947396492	0.28553622831445863	1011	35.089424351910175	0.3535698013107545
1012	021621	TacWT	Left	S1BF	W4_1.2	34	0.3257378735775759	0.6742621264224968	32.30923923961328	69.71250166148656	37.62274612704287	373.02126048679605	0.18984471602516284	0.27704870519363883	1012	37.40326242187328	0.34852425284492095
1013	021621	TacWT	Left	S1BF	W4_2.2	35	0.3279811530847992	0.6720188469151408	28.762316691446024	67.47503261606019	30.904506281326793	445.96242602776266	0.19328005525533745	0.31297239371180163	1013	38.712715924614166	0.3440376938303416
1014	021621	TacWT	Left	S1BF	W4_2.1	36	0.32216766131352764	0.6778323386864534	35.57143989382097	71.52098659902421	56.76996623059572	346.24062376125056	0.2118155660237156	0.26016897983649134	1014	35.94954670520324	0.3556646773729258
1015	021621	TacWT	Left	S1BF	W5_1.1	36	0.46553867896072965	0.5344613210389794	32.2715213425143	72.82641730546901	104.32300053791961	494.0797194214053	0.3164977270841782	0.30521759677510163	1015	40.55489596295471	0.06892264207824972
1016	021621	TacWT	Left	S1BF	W5_1.2	37	0.41723222734720833	0.5827677726527438	31.733249145791063	71.92656353458672	90.029117761455	537.5435233103098	0.29900397068019463	0.3223424521934761	1016	40.193314388795656	0.1655355453055355
1017	021621	TacWT	Left	S1BF	W5_2.2	37	0.4621976703338407	0.5378023296660376	45.89881856654235	83.2431100758785	162.6258562622533	294.35169367409776	0.2778390537173271	0.20610331250774988	1017	37.34429150933615	0.0756046593321969
1018	021621	TacWT	Left	S1BF	W5_2.3	37	0.38482840142788444	0.6151715985720722	36.1493377571457	75.39164518390872	98.17458958083856	428.22859983609845	0.2740937934939797	0.2744824704732231	1018	39.24230742676302	0.23034319714418772
1019	021621	TacWT	Left	S1BF	W5_1.3	38	0.6597955055937859	0.3402044944058623	30.235226233612988	70.74896615498265	157.36015122593025	633.83632217077	0.41489113907046055	0.3558512236145211	1019	40.51373992136966	-0.31959101118792355
1020	021621	TacWT	Left	S1BF	W5_2.1	39	0.4114624662816538	0.5885375337184309	32.173920147618595	71.33224164019497	92.75170432190104	388.82445345495347	0.29933463443433617	0.27643365308795037	1020	39.15832149257637	0.1770750674367771
1021	021621	TacWT	Left	S1BF	W6_1.1	39	0.4246830965537654	0.5753169034459926	33.95074090373252	79.90765403372907	133.9037544375598	640.2328994212845	0.3408373034843514	0.3166508170913493	1021	45.95691312999655	0.15063380689222722
1022	021621	TacWT	Left	S1BF	W6_1.3	40	0.5765620874753546	0.4234379125247467	34.95928879227082	77.59234446453272	196.72406678804123	652.0211637570898	0.40120483493852094	0.3290879436728952	1022	42.6330556722619	-0.15312417495060793
1023	021621	TacWT	Left	S1BF	W9_1.1	40	0.39371957802345575	0.6062804219765222	38.21368709712294	86.87956252648412	132.95995266139911	604.2709538867623	0.3017459729105878	0.28294253102343264	1023	48.66587542936118	0.21256084395306646
1024	021621	TacWT	Left	S1BF	W6_1.2	42	0.40277427690512885	0.597225723094999	40.468888951394064	81.83405869087672	138.214032988239	448.81950902604774	0.29050578724852516	0.258881950417485	1024	41.36516973948265	0.19445144618987015
1025	021621	TacWT	Left	S1BF	W6_2.1	42	0.3969501904941058	0.6030498095060288	29.017556652638444	69.58372611673181	79.77611284308374	550.1754265728354	0.3078049463479337	0.33708770594839604	1025	40.56616946409336	0.20609961901192303
1026	021621	TacWT	Left	S1BF	W6_2.2	43	0.47402780631223834	0.5259721936876247	44.15598761064225	82.38658762143677	160.7369941973439	401.37639553747204	0.2871232217867287	0.2431752657398868	1026	38.230600010794525	0.05194438737538637
1027	021621	TacWT	Left	S1BF	W7_1.2	45	0.47461160346188475	0.5253883965378224	42.03902403938553	78.18903650887256	130.58834865903498	344.5342978257535	0.2718313800432115	0.23739434497781642	1027	36.15001246948703	0.05077679307593769
1028	021621	TacWT	Left	S1BF	W7_2.2	46	0.5199912233824131	0.4800087766175736	39.47314648973896	75.84728128090079	116.92382918691105	407.0383259589323	0.2739364154530896	0.2659975481306859	1028	36.37413479116183	-0.03998244676483953
1029	021621	TacWT	Left	S1BF	W7_1.3	47	0.36914499065688994	0.6308550093433022	42.56734841002218	76.43686351691689	82.52292271974422	361.3808847740175	0.21340800327383685	0.2487022591771525	1029	33.86951510689471	0.26171001868641225
1030	021621	TacWT	Left	S1BF	W9_2.1	48	0.39550123073721416	0.6044987692628305	36.88657152084335	77.45929600599847	75.31943591183052	531.0840817039128	0.23528012296139894	0.2975144724679948	1030	40.57272448515512	0.20899753852561637
1031	021621	TacWT	Right	S1BF	W3_1.2	29	0.3212486097347748	0.6787513902652221	30.211017736112417	75.10204147024221	36.34291995561753	428.11730291592477	0.1995467013288822	0.2755051033436849	1031	44.891023734129796	0.3575027805304473
1032	021621	TacWT	Right	S1BF	W3_2.2	30	0.3789942253858017	0.6210057746143144	26.56354409145694	66.70829331049181	28.582106477929187	436.64017486634094	0.20126168229775437	0.31324346293097316	1032	40.14474921903487	0.2420115492285127
1033	021621	TacWT	Right	S1BF	W9_1.2	30	0.39495573030817577	0.6050442696919632	32.28000113958458	78.79421683303732	35.09926769203171	559.5121727178937	0.18353355901092677	0.3001998192869508	1033	46.51421569345275	0.21008853938378746
1034	021621	TacWT	Right	S1BF	W4_1.1	32	0.34697837918238944	0.6530216208175521	27.92956444113445	67.37371916595866	25.053884296992848	444.58883364979107	0.17921459319053323	0.31295994256233306	1034	39.444154724824216	0.30604324163516267
1035	021621	TacWT	Right	S1BF	W4_2.3	33	0.3725749886542956	0.6274250113458318	23.27275213488435	61.267798324130894	18.762907080301034	477.07154634058406	0.18612397531139419	0.35649995829493303	1035	37.995046189246544	0.2548500226915362
1036	021621	TacWT	Right	S1BF	W4_1.2	34	0.36973925299094246	0.630260747009127	30.49937255052108	69.33678055360085	30.669017874836275	412.4937448695426	0.1815762444900802	0.2929172923545051	1036	38.837408003079766	0.2605214940181846
1037	021621	TacWT	Right	S1BF	W5_1.1	36	0.31085530115399373	0.6891446988459392	25.327526828875822	65.7059504292781	23.40350587747986	569.4593863267827	0.191006293017807	0.36318397380144385	1037	40.378423600402286	0.3782893976919455
1038	021621	TacWT	Right	S1BF	W5_2.3	36	0.37839577603846375	0.6216042239615064	30.18393736245975	72.74007789693886	45.12849545793227	433.9288900282648	0.22256124211075048	0.28637527611204694	1038	42.556140534479105	0.24320844792304264
1039	021621	TacWT	Right	S1BF	W5_2.2	37	0.3194371939253101	0.6805628060746661	39.82293750525706	80.95523148719798	53.45191740052865	374.9169093719887	0.1835897168692125	0.23917875183217224	1039	41.13229398194092	0.361125612149356
1040	021621	TacWT	Right	S1BF	W6_1.1	39	0.3730447489725997	0.6269552510274516	30.25041160746788	76.93030761315639	67.70601667710014	697.403756079715	0.2720084173724526	0.3432769730577482	1040	46.679896005688505	0.25391050205485194
1041	021621	TacWT	Right	S1BF	W9_1.1	39	0.3621755975503932	0.6378244024495731	34.182823922668874	85.76903334065004	90.01282433176914	672.5776724644231	0.27755193308556125	0.30237139780609507	1041	51.586209417981166	0.27564880489917987
1042	021621	TacWT	Right	S1BF	W6_1.3	40	0.3808889859855616	0.6191110140143921	26.258683101526866	68.0870283523935	61.99218800659001	688.8324390163117	0.29984412264183447	0.38547162587793166	1042	41.82834525086663	0.23822202802883047
1043	021621	TacWT	Right	S1BF	W6_1.2	41	0.39056298150366947	0.6094370184962821	35.176969636671544	81.9242197626261	104.93459569457708	523.627307618936	0.2912064049662849	0.2793179395750281	1043	46.74725012595455	0.2188740369926126
1044	021621	TacWT	Right	S1BF	W6_2.1	42	0.4046705955608116	0.5953294044391609	26.43003989696162	65.97861877910788	56.35849763841736	661.547806465447	0.28404155728100383	0.38983192032414066	1044	39.54857888214626	0.19065880887834935
1045	021621	TacWT	Right	S1BF	W7_1.2	45	0.34799278568606506	0.6520072143138995	36.99044794378853	75.4630479380179	75.98564949784	446.31868298709793	0.23565475075417125	0.27995497598206043	1045	38.47259999422936	0.30401442862783445
1046	021621	TacWT	Right	S1BF	W7_2.2	46	0.41583760783098334	0.5841623921693141	34.72749728989247	73.50596000024315	68.54934745533713	457.28420476591396	0.23841203590319376	0.29091796858804303	1046	38.77846271035068	0.16832478433833076
1047	021621	TacWT	Right	S1BF	W7_1.3	47	0.35281887345368124	0.6471811265463719	40.22191129208123	80.84702373960792	73.22516240409487	329.08826544630506	0.2127489708607177	0.22438414255376646	1047	40.62511244752669	0.2943622530926907
1048	021621	TacWT	Right	S1BF	W9_2.1	48	0.3812889197888184	0.6187110802110753	34.806784065734604	79.08364962210689	69.62311888219132	617.0029470541389	0.23972473001219816	0.31409202960835686	1048	44.276865556372286	0.23742216042225694
1049	021621	TacHet	Left	S1FL	W2_1.1	21	0.5223279106315696	0.47767208936842115	36.478479934313995	55.63444216760163	58.043529278436324	229.35292667659377	0.20885273785302516	0.2722127138615286	1049	19.15596223328763	-0.04465582126314843
1050	021621	TacHet	Left	S1FL	W3_2.1	22	0.4621335175088367	0.5378664824911805	34.02614822856811	48.2692454790499	47.437764674844075	131.80203378521844	0.20241808813801782	0.23784309393780823	1050	14.243097250481789	0.07573296498234383
1051	021621	TacHet	Left	S1FL	W3_1.2	23	0.5442138584694903	0.4557861415303564	26.50021108337068	42.11448125771681	31.58958979631189	116.80944447895965	0.21209120519843264	0.2566300588798857	1051	15.614270174346132	-0.08842771693913393
1052	021621	TacHet	Left	S1FL	W10_2.1	24	0.5056054769993358	0.49439452300064474	33.23736519492109	49.25474866339744	51.21918390138342	181.07213247685087	0.2153226609975068	0.2731981164778306	1052	16.017383468476353	-0.011210953998691042
1053	021621	TacHet	Left	S1FL	W3_1.1	25	0.413133475882174	0.5868665241177825	31.834908134829117	53.68324862020527	25.665600717845074	193.69838183210223	0.15913734782008787	0.25925324867536664	1053	21.848340485376152	0.17373304823560853
1054	021621	TacHet	Left	S1FL	W3_2.3	26	0.3821020868741498	0.6178979131258525	28.488232733282924	49.95385063726862	10.581023233468638	223.89215925524414	0.11418217866996223	0.2995369969696	1054	21.4656179039857	0.2357958262517027
1055	021621	TacHet	Left	S1FL	W10_1.2	29	0.6419363361543322	0.3580636638455969	28.361516292871695	48.93994768573428	49.64445054549681	262.1206062612604	0.24843106912390572	0.33081643796209176	1055	20.578431392862587	-0.2838726723087353
1056	021621	TacHet	Left	S1FL	W4_1.2	30	0.4223193492824763	0.5776806507174874	35.992994068428935	69.1123954950442	34.989233084842226	429.75802872871066	0.16434225314639903	0.29995496377129954	1056	33.11940142661526	0.15536130143501115
1057	021621	TacHet	Left	S1FL	W4_1.1	31	0.35091352387810043	0.649086476121935	34.54753556460647	71.0950258508819	29.74773513571979	583.143018799905	0.15787373381231087	0.33966306477025165	1057	36.547490286275426	0.2981729522438346
1058	021621	TacHet	Left	S1FL	W4_2.2	33	0.39273880201235534	0.607261197987679	39.10225906720721	80.98614466302152	55.00509180988851	466.60253303968045	0.18967041664155934	0.2667244456264245	1058	41.88388559581431	0.21452239597532363
1059	021621	TacHet	Left	S1FL	W5_1.1	35	0.3926121483286019	0.6073878516713619	30.988158746370033	71.33840845094079	55.34727422296233	613.1376951691531	0.24007799009034722	0.34710078225141644	1059	40.35024970457076	0.21477570334275997
1060	021621	TacHet	Left	S1FL	W5_1.2	36	0.44395621010247216	0.5560437898976169	34.7055000531164	77.07483917628846	78.98353721095633	458.46041591542695	0.256076652150887	0.27780387214873586	1060	42.36933912317206	0.11208757979514478
1061	021621	TacHet	Left	S1FL	W5_1.3	37	0.4049229806804729	0.5950770193195414	30.620069690962577	71.29562366422748	56.86394450064875	575.4054922325663	0.24627045700788933	0.3364527861758598	1061	40.6755539732649	0.1901540386390685
1062	021621	TacHet	Left	S1FL	W6_1.3	38	0.36917308564303614	0.6308269143569859	29.891854949041598	64.3731328449609	35.86126616890106	497.9938144214707	0.20033643605421192	0.34666287046393224	1062	34.481277895919305	0.26165382871394977
1063	021621	TacHet	Right	S1FL	W2_1.1	21	0.5790744785073189	0.4209255214927287	35.46427078642735	54.95284729097935	64.32675174763341	184.0602396805531	0.226154261926491	0.24688220751853285	1063	19.488576504552	-0.15814895701459014
1064	021621	TacHet	Right	S1FL	W3_2.1	22	0.6198612515816784	0.3801387484182869	35.71780440195004	58.3636968112679	91.06780620526398	253.75340754175426	0.26717614710639265	0.27293746196319396	1064	22.64589240931786	-0.2397225031633915
1065	021621	TacHet	Right	S1FL	W10_2.1	22	0.3970744338321014	0.6029255661678793	28.515278329395958	49.91933811006118	22.402248516741025	153.56244256923827	0.16598475065824175	0.248241100209033	1065	21.404059780665225	0.2058511323357779
1066	021621	TacHet	Right	S1FL	W3_1.2	23	0.4240552876849039	0.5759447123151208	23.701663154762834	45.44813112495942	20.135756530162702	217.39742589821606	0.1893237743595891	0.3244226515137098	1066	21.746467970196584	0.15188942463021687
1067	021621	TacHet	Right	S1FL	W3_2.3	24	0.5730614892642519	0.42693851073572925	35.879277563886845	68.72891387573591	65.18798999609285	273.5084922264796	0.2250298368209095	0.24062787006791275	1067	32.84963631184907	-0.14612297852852268
1068	021621	TacHet	Right	S1FL	W3_1.1	25	0.4948668252933364	0.5051331747066176	34.5127679159212	60.891097170029795	63.27826416533426	191.09160256307425	0.230487558519	0.22702150676722532	1068	26.378329254108593	0.01026634941328114
1069	021621	TacHet	Right	S1FL	W3_1.3	25	0.34168383418979936	0.6583161658102684	25.333301999550322	47.353872521574466	17.252339992753804	177.57548002985766	0.16395784584275477	0.28140771385412683	1069	22.020570522024144	0.31663233162046905
1070	021621	TacHet	Right	S1FL	W10_1.2	29	0.6981155023946719	0.3018844976053274	32.89780313448182	75.82709075907489	119.59552848053956	786.0110323981991	0.3324226243302377	0.3697344578660698	1070	42.92928762459307	-0.39623100478934453
1071	021621	TacHet	Right	S1FL	W4_1.2	30	0.5785899733436765	0.42141002665628224	41.46292534012383	80.59697520889996	118.30278729276213	393.6383894620231	0.26232371179160496	0.24616708333071774	1071	39.13404986877613	-0.1571799466873942
1072	021621	TacHet	Right	S1FL	W4_1.1	31	0.5370530562272402	0.46294694377274587	40.616540897989786	83.16604731989108	118.94411073058147	565.0219242686957	0.26851499148374747	0.2858160341871695	1072	42.54950642190129	-0.07410611245449433
1073	021621	TacHet	Right	S1FL	W4_1.3	32	0.6446009154265211	0.35539908457347	34.906510248475385	74.1207925362295	122.02165504912473	586.1210137552146	0.31645504443365846	0.32662813540522845	1073	39.214282287754116	-0.28920183085305107
1074	021621	TacHet	Right	S1FL	W5_2.3	34	0.46659445161021434	0.5334055483898967	25.833856025448902	62.475634497440765	59.37059812079737	678.7381320860063	0.29826100521682436	0.41700421904469365	1074	36.64177847199186	0.06681109677968239
1075	021621	TacHet	Right	S1FL	W5_1.3	36	0.47199421247264084	0.5280057875273134	32.936010920832004	70.12179795380281	90.75929318262665	563.2088171222056	0.2892507904989362	0.33843999464074803	1075	37.18578703297081	0.05601157505467258
1076	021621	TacHet	Right	S1FL	W5_2.1	37	0.5200689682576558	0.4799310317423367	30.08221883305987	62.88447486356565	59.93095362583261	551.8945660939708	0.2573449959965731	0.3735808625297606	1076	32.80225603050578	-0.040137936515319106
1077	021621	TacHet	Right	S1FL	W6_1.3	38	0.702244928261667	0.2977550717383252	36.65822295630143	71.090176022656	152.58587541502985	492.7639961445931	0.33696574857226236	0.3122553547817709	1077	34.431953066354566	-0.40448985652334174
1078	021621	TacHet	Right	S1FL	W6_2.2	38	0.600771792598973	0.3992282074009451	30.16172411456709	62.33796109299922	79.22858491480333	459.34898249379563	0.2951105845703922	0.34381022279625556	1078	32.17623697843213	-0.20154358519802784
1079	021621	TacHet	Left	S1DZ	W2_1.1	21	0.35836274710664573	0.6416372528933468	32.363347528231465	55.44665289362309	23.292495256894764	196.19962787894679	0.14912641275651095	0.25262350424505053	1079	23.083305365391624	0.2832745057867011
1080	021621	TacHet	Left	S1DZ	W3_2.1	22	0.3279341218546877	0.6720658781453108	30.639087103912242	53.09561378455291	32.89651645114702	178.57067360224323	0.187197107666203	0.2516786772906423	1080	22.456526680640668	0.34413175629062315
1081	021621	TacHet	Left	S1DZ	W3_1.2	23	0.6638872997644044	0.33611270023558804	27.72070792773958	45.104404111150906	47.39213969369946	160.37861426038205	0.2483412378117446	0.28077231236577443	1081	17.383696183411327	-0.3277745995288164
1082	021621	TacHet	Left	S1DZ	W10_2.1	24	0.4999423230627312	0.500057676937294	32.95668591339377	49.43461442684985	42.28527994853117	153.87424889775386	0.1973108974908966	0.25092955814012674	1082	16.477928513456078	0.00011535387456279578
1083	021621	TacHet	Left	S1DZ	W3_1.1	25	0.4092870647334693	0.5907129352665308	31.53926122347958	58.55579395698055	15.311838458642539	220.75256846174332	0.12406867755496293	0.25373653723126743	1083	27.01653273350097	0.18142587053306147
1084	021621	TacHet	Left	S1DZ	W3_2.3	26	0.5015136571370199	0.49848634286296817	33.65369484301866	70.94509941090807	34.00949973320983	357.48809753936416	0.17328755313668326	0.26650685957725995	1084	37.29140456788941	-0.003027314274051729
1085	021621	TacHet	Left	S1DZ	W10_1.2	29	0.48581165206443355	0.5141883479355716	28.231025131527197	59.090606584195676	31.279049192427596	485.6246160907449	0.19810713755231915	0.37293393035385275	1085	30.85958145266848	0.028376695871138002
1086	021621	TacHet	Left	S1DZ	W4_1.2	30	0.3506428973936357	0.6493571026063762	38.17810843700674	84.4681459280085	71.81653697853231	505.46274052560534	0.2219718095924851	0.26616540817034906	1086	46.290037491001755	0.29871420521274056
1087	021621	TacHet	Left	S1DZ	W4_1.1	31	0.3217689807754539	0.6782310192245685	35.648063667370124	87.53696383193171	34.214652483473806	489.65005616881575	0.16408546865872337	0.25278507290309293	1087	51.88890016456159	0.3564620384491146
1088	021621	TacHet	Left	S1DZ	W4_2.2	33	0.4218036319124737	0.5781963680875183	39.33988246040735	85.1258377093374	56.12465607268366	377.6450432201009	0.19043369245914918	0.22828663976493363	1088	45.78595524893005	0.15639273617504457
1089	021621	TacHet	Left	S1DZ	W5_1.1	35	0.5344373024915405	0.46556269750843987	35.48212609775353	65.35446595770291	101.92685732041707	450.3345863589865	0.2845343359338612	0.3247075457716241	1089	29.872339859949385	-0.06887460498310066
1090	021621	TacHet	Left	S1DZ	W5_1.2	36	0.407614775887071	0.5923852241129309	31.17198836562501	65.98969959193083	40.78078577167881	406.2920892839983	0.204862887313499	0.3054520413789392	1090	34.81771122630582	0.18477044822585992
1091	021621	TacHet	Left	S1DZ	W5_1.3	37	0.4859624136050068	0.5140375863950022	31.558289321612413	66.4748870838354	58.2280901136044	574.287083711269	0.24179806402341153	0.36050136713355474	1091	34.916597762222985	0.028075172789995384
1092	021621	TacHet	Left	S1DZ	W6_1.2	39	0.3441151352622609	0.6558848647377395	31.522002426941505	63.816450731141295	28.15972017806696	365.2834648833535	0.16834505711803702	0.2994900238235811	1092	32.29444830419979	0.31176972947547865
1093	021621	TacHet	Left	S1DZ	W6_2.1	40	0.6111630046387547	0.38883699536125643	31.27770870011121	60.07727002779149	87.211211749038	388.65163374953056	0.2985734798347898	0.3281482247954624	1093	28.799561327680284	-0.2223260092774983
1094	021621	TacHet	Left	S1DZ	W7_1.1	42	0.6781106568630901	0.32188934313691486	30.660848908595515	55.42452767796058	79.41987846504372	306.0742549034686	0.2906567639877038	0.31565407453885524	1094	24.763678769365068	-0.35622131372617527
1095	021621	TacHet	Left	S1DZ	W7_1.3	44	0.7677078989132287	0.2322921010867713	31.135730565099045	39.383063946586674	60.259261495257604	233.25285888086862	0.24931754513770135	0.38779659107492753	1095	8.247333381487628	-0.5354157978264573
1096	021621	TacHet	Right	S1DZ	W2_1.1	21	0.4719790745429775	0.5280209254570158	33.80643181493343	53.7726130122648	62.91130979708361	157.0149551497105	0.23461999927384272	0.23302867659629417	1096	19.966181197331366	0.05604185091403835
1097	021621	TacHet	Right	S1DZ	W3_2.1	22	0.5445554139863024	0.45544458601370286	35.984431894144485	68.1479567765674	116.98733424357019	381.1400656720997	0.30057632610584617	0.2864768040095457	1097	32.16352488242291	-0.0891108279725995
1098	021621	TacHet	Right	S1DZ	W10_2.1	22	0.46021352124016346	0.5397864787598419	30.44455890657839	55.79863651154873	34.6495235130037	258.50226568466707	0.19334767193217395	0.2881433428354995	1098	25.35407760497034	0.07957295751967841
1099	021621	TacHet	Right	S1DZ	W3_1.2	23	0.431539625719613	0.5684603742803757	24.717407270961587	50.32821162530634	23.12183557520698	290.15880531461966	0.19453969950106864	0.33845924308176095	1099	25.61080435434475	0.13692074856076264
1100	021621	TacHet	Right	S1DZ	W3_2.3	24	0.4449720318694397	0.55502796813056	37.9999225866093	80.12185543937757	100.26174068467748	416.98459304453695	0.2635026021191927	0.2548643001371896	1100	42.12193285276827	0.11005593626112031
1101	021621	TacHet	Right	S1DZ	W3_1.1	25	0.5665678615467314	0.43343213845322853	36.92402249849365	63.48294478628453	65.8156765144972	281.39481150279977	0.21971295643665917	0.26424147110649104	1101	26.558922287790878	-0.1331357230935029
