	Cohort	Condition	Hemisphere	Map ID	Weight 1	Weight 2	Mean 1	Mean 2	Variance 1	Variance 2	CV 1	CV 2	Index	$\Delta$ Mean	$\Delta$ Weight
120	102319	NH	Right	48	0.3827647055935342	0.617235294406404	47.91350000755574	76.85510314084532	302.47104355345255	255.35977276103657	0.36298109445045906	0.20792347835319544	120	28.941603133289576	0.2344705888128698
121	102319	SH	Left	28	0.33583018079358445	0.6641698192064248	39.22312025533311	95.33511752865017	140.78184293073383	587.0571868913103	0.30250404312803564	0.254148352216085	121	56.111997273317066	0.32833963841284036
122	102319	SH	Left	30	0.34794594386018785	0.6520540561398313	36.96197693728728	88.1899021013551	103.61351972266188	577.4436856328906	0.2753930790271604	0.2724808327134706	122	51.22792516406782	0.3041081122796434
123	102319	SH	Left	30	0.31101759519700717	0.6889824048030679	35.9925513892677	89.84973261083286	112.91019820722238	669.8974003759848	0.29522555756776064	0.2880629190369768	123	53.857181221565156	0.37796480960606077
124	102319	SH	Left	31	0.37199539176675556	0.628004608233262	35.17965822252052	88.5975885529892	126.1960651387828	618.8995713378573	0.3193238015519151	0.2807942366075763	124	53.41793033046867	0.25600921646650643
125	102319	SH	Left	32	0.35505118411537556	0.6449488158847068	30.00663359228587	82.65745582100472	95.61023358529839	749.3265061628733	0.32586289718379907	0.3311719261467917	125	52.65082222871885	0.2898976317693312
126	102319	SH	Left	33	0.32732455807998845	0.6726754419199308	28.654664603098546	78.7004613380641	64.489048923481	830.9847980733605	0.2802513133603569	0.36628510741848413	126	50.045796734965556	0.34535088383994234
127	102319	SH	Left	33	0.29204744458149284	0.7079525554186402	35.76407542208152	86.1834194135076	99.19112354464318	542.6973908562954	0.2784770455296283	0.2703056637626704	127	50.419343991426075	0.4159051108371474
128	102319	SH	Left	35	0.293512240984962	0.7064877590150288	34.9993289111746	87.1654231424907	90.63409144048207	560.2384192638202	0.27201075484515386	0.27154524431115895	128	52.166094231316094	0.4129755180300668
129	102319	SH	Left	35	0.3129196894719209	0.687080310528066	34.370456399751305	90.13750557740804	94.64723370779626	666.8724742763062	0.2830535874136671	0.2864942173513072	129	55.76704917765673	0.37416062105614506
