	Cohort	Condition	Hemisphere	Subregion	Map ID	Area	Weight 1	Weight 2	Mean 1	Mean 2	Variance 1	Variance 2	CV 1	CV 2	Index	$\Delta$ Mean	$\Delta$ Weight
24	102319	NW	Right	S1FL	32	0.921	0.6363401047166412	0.3636598952832293	33.16116433820373	62.566494541111766	83.15432730829508	331.6050694162157	0.27498731238976215	0.2910507732809523	24	29.405330202908033	-0.27268020943341187
25	102319	NW	Right	S1FL	32	1.017	0.6069337751089782	0.3930662248911368	32.13017080555601	68.76312470844498	89.7787725858293	468.3410758901818	0.29489933792763195	0.31472085406345685	25	36.632953902888964	-0.21386755021784137
26	102319	NW	Right	S1FL	33	0.862	0.5342412968977097	0.46575870310244644	26.07854778123827	62.635180927548056	55.14366277296535	504.7810725105342	0.28475043836416436	0.3587015016286708	26	36.556633146309785	-0.06848259379526328
27	102319	NW	Right	S1FL	35	0.919	0.4500676064351252	0.5499323935647218	30.831188568341332	59.475657953814604	37.440266161201485	281.10046622704965	0.19846283746366244	0.2818976969666578	27	28.644469385473272	0.09986478712959657
28	102319	NW	Right	S1FL	35	0.9	0.5090923406285092	0.4909076593714723	31.727386794806815	62.900696064787404	52.2452557445356	335.3800295153209	0.22781857263206512	0.29114755537024634	28	31.17330926998059	-0.018184681257036872
29	102319	NW	Right	S1FL	35	0.906	0.4918543527618511	0.508145647238263	34.14358697142107	67.03563076057132	88.52234539397094	375.60482942444514	0.27556072062144327	0.28910784977898696	29	32.89204378915025	0.016291294476411977
30	102319	NW	Right	S1FL	35	0.996	0.34108955691736453	0.6589104430825699	29.289172905265403	64.98939461999832	23.79762271691839	436.6357579184304	0.16655576888404702	0.3215267850323809	30	35.70022171473292	0.3178208861652053
31	102319	NW	Right	S1FL	36	0.767	0.6685046921615437	0.33149530783843767	35.59325843273685	73.15489415513922	127.90607080114111	421.7201579589337	0.3177443457499092	0.28071705171700323	31	37.561635722402364	-0.33700938432310606
32	102319	NW	Right	S1FL	38	0.852	0.6459394887919034	0.35406051120825055	30.499235715569064	55.46949183394027	79.60190369970647	340.77791972981055	0.2925315892813231	0.3327986351143137	32	24.970256118371204	-0.2918789775836529
33	102319	NW	Left	S1DZ	19	0.208	0.4387868992843034	0.5612131007157019	35.73890934123702	88.89082796629705	109.9096353580752	837.0789610695076	0.2933435805558608	0.3254814648444893	33	53.151918625060034	0.12242620143139843
34	102319	NW	Left	S1DZ	20	0.203	0.347797992283643	0.6522020077163576	31.66930279127705	85.11248258432717	68.03345698776594	1095.1908281849235	0.2604490437945445	0.38882272598419443	34	53.44317979305012	0.3044040154327146
