"","image","roi","area","mean","mecp2_p","id","x","y","condition","condition_spec","knn_3_label"
"31","z31-z40_NW-LW9-1.2-Map128_MergedMC",31,354,215.028,"P","0252-0392",393.15,252.407,"WT","NW",1
"32","z31-z40_NW-LW9-1.2-Map128_MergedMC",32,180,3143.522,"P","0244-0090",90.228,244.533,"WT","NW",1
"33","z31-z40_NW-LW9-1.2-Map128_MergedMC",33,1098,548.17,"P","0257-0118",117.738,258.25,"WT","NW",0.666666666666667
"34","z31-z40_NW-LW9-1.2-Map128_MergedMC",34,536,144.965,"P","0253-0068",69.739,253.662,"WT","NW",1
"35","z31-z40_NW-LW9-1.2-Map128_MergedMC",35,533,92.679,"P","0254-0150",150.016,254.907,"WT","NW",0.666666666666667
"36","z31-z40_NW-LW9-1.2-Map128_MergedMC",36,1019,273.525,"N","0268-0222",225.225,270.864,"WT","NW",1
"37","z31-z40_NW-LW9-1.2-Map128_MergedMC",37,961,1549.891,"P","0286-0164",163.091,284.625,"WT","NW",0.666666666666667
"38","z31-z40_NW-LW9-1.2-Map128_MergedMC",38,119,712.16,"P","0283-0111",111.794,283.987,"WT","NW",0.666666666666667
"39","z31-z40_NW-LW9-1.2-Map128_MergedMC",39,980,1159.592,"P","0302-0182",184.742,304.177,"WT","NW",0.666666666666667
"40","z31-z40_NW-LW9-1.2-Map128_MergedMC",40,1202,436.954,"P","0310-0257",256.472,308.793,"WT","NW",0.666666666666667
"41","z31-z40_NW-LW9-1.2-Map128_MergedMC",41,1211,561.635,"P","0315-0373",373.445,315.045,"WT","NW",1
"42","z31-z40_NW-LW9-1.2-Map128_MergedMC",42,728,107.229,"N","0312-0133",133.776,312.749,"WT","NW",1
"43","z31-z40_NW-LW9-1.2-Map128_MergedMC",43,1077,449.332,"P","0334-0206",205.493,334.627,"WT","NW",1
"44","z31-z40_NW-LW9-1.2-Map128_MergedMC",44,1291,601.185,"P","0343-0089",89.593,342.74,"WT","NW",1
"45","z31-z40_NW-LW9-1.2-Map128_MergedMC",45,104,626.856,"P","0328-0287",287.067,328.788,"WT","NW",1
"46","z31-z40_NW-LW9-1.2-Map128_MergedMC",46,1138,490.691,"P","0353-0132",132.82,353.057,"WT","NW",0.666666666666667
"47","z31-z40_NW-LW9-1.2-Map128_MergedMC",47,1155,742.532,"P","0349-0330",329.862,348.968,"WT","NW",1
"48","z31-z40_NW-LW9-1.2-Map128_MergedMC",48,880,176.142,"P","0370-0067",67.534,370.707,"WT","NW",1
"49","z31-z40_NW-LW9-1.2-Map128_MergedMC",49,825,533.198,"P","0385-0362",362.939,387.235,"WT","NW",1
"50","z31-z40_NW-LW9-1.2-Map128_MergedMC",50,404,396.762,"P","0388-0092",92.584,388.879,"WT","NW",1
"51","z31-z40_NW-LW9-1.2-Map128_MergedMC",51,485,405.318,"P","0390-0220",219.205,391.939,"WT","NW",1
"52","z31-z40_NW-LW9-1.2-Map128_MergedMC",52,366,1504.251,"P","0391-0125",125.918,392.861,"WT","NW",1
"53","z31-z40_NW-LW9-1.2-Map128_MergedMC",53,1255,984.222,"P","0146-0098",98.737,147.83,"WT","NW",0.666666666666667
"54","z31-z40_NW-LW9-1.2-Map128_MergedMC",54,617,148.326,"N","0123-0097",99.218,122.889,"WT","NW",4.33333333333333
"55","z31-z40_NW-LW9-1.2-Map128_MergedMC",55,608,239.753,"P","0388-0043",41.944,389.235,"WT","NW",1
"56","z31-z40_NW-LW9-1.2-Map128_MergedMC",56,147,237.014,"P","0394-0169",168.827,395.323,"WT","NW",1
"57","z31-z40_NW-LW9-1.2-Map128_MergedMC",57,495,647.586,"P","0269-0257",257.015,268.965,"WT","NW",0.666666666666667
"58","z31-z40_NW-LW9-1.2-Map128_MergedMC",58,687,770.294,"P","0263-0264",269.448,260.964,"WT","NW",0.666666666666667
